fid,pe_ubigeo,IDCCPP02,NOMBPV02,NOMBDI02,CODCCPP02,NOMCCPP02,CLASIF02,TOT_POB99,TOT_VIV99,CATCCPP02,NOMCAT02,X_COORD,Y_COORD
2207,101102,1011020024,YAROWILCA,CAHUAC,24,HUACACHE,RURAL,125,25,5,CASERIO,-76.63473,-9.86964
2208,101102,1011020027,YAROWILCA,CAHUAC,27,PALPAN,RURAL,80,14,8,UNID.AGROPECUARIA,-76.62621,-9.86908
2209,101102,1011020028,YAROWILCA,CAHUAC,28,GUENAHUAIN,RURAL,90,14,8,UNID.AGROPECUARIA,-76.61969,-9.86908
2210,101102,1011020029,YAROWILCA,CAHUAC,29,SHANGUIL JIRCAN,RURAL,60,12,8,UNID.AGROPECUARIA,-76.62122,-9.8719
2211,101102,1011020033,YAROWILCA,CAHUAC,33,RAMBRASH RAGRA,RURAL,50,10,8,UNID.AGROPECUARIA,-76.62685,-9.88107
2212,101102,1011020032,YAROWILCA,CAHUAC,32,MISHQUI RAGRA,RURAL,75,15,8,UNID.AGROPECUARIA,-76.63208,-9.87922
2213,101103,1011030016,YAROWILCA,CHACABAMBA,16,LUICOPAMPA,RURAL,305,50,5,CASERIO,-76.64262,-9.89
2214,101103,1011030017,YAROWILCA,CHACABAMBA,17,QUILLAPAMPA,RURAL,85,16,5,CASERIO,-76.65163,-9.89691
2215,101103,1011030013,YAROWILCA,CHACABAMBA,13,ANDAHUAYLAS,RURAL,58,10,8,UNID.AGROPECUARIA,-76.63192,-9.88887
2216,101103,1011030024,YAROWILCA,CHACABAMBA,24,MANCAPATA;RAMON CASTILLA,RURAL,96,15,8,UNID.AGROPECUARIA,-76.6316,-9.91461
2217,101103,1011030005,YAROWILCA,CHACABAMBA,5,CHOGORRAGRA,RURAL,51,9,8,UNID.AGROPECUARIA,-76.61519,-9.88895
2218,101104,1011040003,YAROWILCA,APARICIO POMARES,3,AURORA (MATACAC),RURAL,61,10,8,UNID.AGROPECUARIA,-76.66571,-9.68019
2219,101104,1011040006,YAROWILCA,APARICIO POMARES,6,CASHAMARCA,RURAL,76,16,8,UNID.AGROPECUARIA,-76.67403,-9.69357
2220,101104,1011040007,YAROWILCA,APARICIO POMARES,7,RUNASHACO,RURAL,68,15,6,ANEXO,-76.67263,-9.69613
2221,101104,1011040008,YAROWILCA,APARICIO POMARES,8,SINCHIROCA,RURAL,116,20,6,ANEXO,-76.66011,-9.6959
2222,101104,1011040015,YAROWILCA,APARICIO POMARES,15,ACOBAMBA,RURAL,425,95,4,PUEBLO,-76.67659,-9.70857
2223,101104,1011040013,YAROWILCA,APARICIO POMARES,13,RAHUA,RURAL,539,92,4,PUEBLO,-76.65848,-9.70577
2224,101104,1011040014,YAROWILCA,APARICIO POMARES,14,CUSICANCHA,RURAL,174,30,6,ANEXO,-76.66058,-9.70795
2225,101104,1011040010,YAROWILCA,APARICIO POMARES,10,CONDOR PUNUNAN,RURAL,122,18,6,ANEXO,-76.65747,-9.7001
2226,101104,1011040012,YAROWILCA,APARICIO POMARES,12,MAGUSH,RURAL,71,15,8,UNID.AGROPECUARIA,-76.65319,-9.70321
2227,101104,1011040011,YAROWILCA,APARICIO POMARES,11,SHIRIPATA,RURAL,63,10,8,UNID.AGROPECUARIA,-76.6423,-9.70041
2228,101104,1011040018,YAROWILCA,APARICIO POMARES,18,AGOSH HUAYI,RURAL,169,30,6,ANEXO,-76.64052,-9.70321
2229,101104,1011040017,YAROWILCA,APARICIO POMARES,17,BUENOS AIRES,RURAL,93,15,6,ANEXO,-76.64837,-9.70787
2230,101104,1011040019,YAROWILCA,APARICIO POMARES,19,SHURYPAMPA,RURAL,290,50,4,PUEBLO,-76.64992,-9.71899
2231,101104,1011040024,YAROWILCA,APARICIO POMARES,24,NUEVO PROGRESO,RURAL,441,80,6,ANEXO,-76.64487,-9.7214
2232,101104,1011040022,YAROWILCA,APARICIO POMARES,22,HAGORAGRA,RURAL,384,68,5,CASERIO,-76.62613,-9.7249
2233,101104,1011040021,YAROWILCA,APARICIO POMARES,21,CUNCUSH,RURAL,71,15,6,ANEXO,-76.62885,-9.71876
2234,101104,1011040025,YAROWILCA,APARICIO POMARES,25,HUARIPAMPA,RURAL,150,34,5,CASERIO,-76.64705,-9.72731
2235,101104,1011040027,YAROWILCA,APARICIO POMARES,27,SAN JUAN DE VINCHOS,RURAL,367,70,5,CASERIO,-76.63725,-9.73618
2236,101104,1011040029,YAROWILCA,APARICIO POMARES,29,ULLUY,RURAL,400,75,4,PUEBLO,-76.63212,-9.74675
2237,101104,1011040032,YAROWILCA,APARICIO POMARES,32,ULLUY CHICO,RURAL,61,16,8,UNID.AGROPECUARIA,-76.63616,-9.75118
2238,101104,1011040030,YAROWILCA,APARICIO POMARES,30,RAGRAHUASI,RURAL,78,15,8,UNID.AGROPECUARIA,-76.63702,-9.74768
2239,101104,1011040028,YAROWILCA,APARICIO POMARES,28,SACAPAMPA,RURAL,157,25,5,CASERIO,-76.63095,-9.74185
2240,101104,1011040034,YAROWILCA,APARICIO POMARES,34,TUNAHUAIN,RURAL,160,30,5,CASERIO,-76.63958,-9.7581
2241,101104,1011040031,YAROWILCA,APARICIO POMARES,31,HUARACAYAN,RURAL,53,10,8,UNID.AGROPECUARIA,-76.62411,-9.74963
2242,101104,1011040053,YAROWILCA,APARICIO POMARES,53,PARASHAPAMPA,RURAL,171,35,8,UNID.AGROPECUARIA,-76.60086,-9.74263
2243,101104,1011040051,YAROWILCA,APARICIO POMARES,51,MANCOPA,RURAL,114,20,8,UNID.AGROPECUARIA,-76.61035,-9.74162
2244,101104,1011040055,YAROWILCA,APARICIO POMARES,55,UNION CUSHPI (CUSHPI),RURAL,198,39,5,CASERIO,-76.58585,-9.74504
2245,101104,1011040052,YAROWILCA,APARICIO POMARES,52,SOGO PAMPA,RURAL,58,10,8,UNID.AGROPECUARIA,-76.58756,-9.75212
2246,101104,1011040040,YAROWILCA,APARICIO POMARES,40,PAMPA HUASI,RURAL,186,35,5,CASERIO,-76.60972,-9.7249
2247,101104,1011040046,YAROWILCA,APARICIO POMARES,46,SAHUAY,RURAL,118,22,4,PUEBLO,-76.5878,-9.71176
2248,101104,1011040047,YAROWILCA,APARICIO POMARES,47,CHONTAYACO,RURAL,121,20,6,ANEXO,-76.59433,-9.71666
2249,101104,1011040048,YAROWILCA,APARICIO POMARES,48,RONDOBAMBA,RURAL,216,40,4,PUEBLO,-76.58601,-9.71744
2250,101104,1011040045,YAROWILCA,APARICIO POMARES,45,YACHAS,RURAL,450,80,5,CASERIO,-76.56556,-9.71153
2251,101104,1011040041,YAROWILCA,APARICIO POMARES,41,PACHACHACA,RURAL,114,20,8,UNID.AGROPECUARIA,-76.57753,-9.70383
2252,101104,1011040044,YAROWILCA,APARICIO POMARES,44,JIRCANHUASI,RURAL,127,20,6,ANEXO,-76.53757,-9.71324
2253,101104,1011040036,YAROWILCA,APARICIO POMARES,36,VILLA CASTILLA,RURAL,371,70,4,PUEBLO,-76.64845,-9.7721
2254,101104,1011040037,YAROWILCA,APARICIO POMARES,37,SAN JUAN DE MIRAFLORES,RURAL,149,30,8,UNID.AGROPECUARIA,-76.65202,-9.77513
2255,101104,1011040039,YAROWILCA,APARICIO POMARES,39,SANTA ROSA DE TICAHUAYIN,RURAL,108,20,8,UNID.AGROPECUARIA,-76.63725,-9.7728
2256,101104,1011040035,YAROWILCA,APARICIO POMARES,35,SEÑOR DE MAYO,RURAL,153,30,5,CASERIO,-76.64767,-9.7609
2257,101106,1011060014,YAROWILCA,OBAS,14,SANTA CRUZ,RURAL,123,25,6,ANEXO,-76.67232,-9.76386
2258,101106,1011060038,YAROWILCA,OBAS,38,CHAUPIPUNTA,RURAL,84,18,6,ANEXO,-76.63958,-9.79753
2259,101106,1011060034,YAROWILCA,OBAS,34,CHAUPIJIRCA,RURAL,63,10,6,ANEXO,-76.62683,-9.78539
2260,101106,1011060035,YAROWILCA,OBAS,35,MISHA PAMPA,RURAL,53,31,6,ANEXO,-76.62846,-9.80483
2261,101104,1011040009,YAROWILCA,APARICIO POMARES,9,COCHAPAMPA,RURAL,181,30,4,PUEBLO,-76.66565,-9.68602
2262,101103,1011030003,YAROWILCA,CHACABAMBA,3,HUINAGPAMPA,RURAL,60,10,8,UNID.AGROPECUARIA,-76.61418,-9.88509
2263,101104,1011040001,YAROWILCA,APARICIO POMARES,1,CHUPAN,URBANO,2572,433,4,PUEBLO,-76.6507,-9.74889
2264,101106,1011060037,YAROWILCA,OBAS,37,MESA PATA,RURAL,65,30,6,ANEXO,-76.63173,-9.80079
2265,101106,1011060052,YAROWILCA,OBAS,52,GUEGUI,RURAL,54,18,6,ANEXO,-76.65272,-9.81074
2266,101106,1011060061,YAROWILCA,OBAS,61,YANA PAMPA,RURAL,50,15,6,ANEXO,-76.67379,-9.8179
2267,101106,1011060062,YAROWILCA,OBAS,62,HUILLAPATA,RURAL,55,10,6,ANEXO,-76.6825,-9.82124
2268,101106,1011060088,YAROWILCA,OBAS,88,GORIPAMPA,RURAL,93,22,4,PUEBLO,-76.7042,-9.84853
2269,101107,1011070005,YAROWILCA,PAMPAMARCA,5,CONQUE,RURAL,149,25,5,CASERIO,-76.71252,-9.70282
2270,101107,1011070012,YAROWILCA,PAMPAMARCA,12,HUALPACHIN,RURAL,86,21,5,CASERIO,-76.66851,-9.71658
2271,101107,1011070022,YAROWILCA,PAMPAMARCA,22,TAURIPACAY (SAN CRISTOBAL),RURAL,73,15,8,UNID.AGROPECUARIA,-76.6717,-9.72428
2272,101107,1011070034,YAROWILCA,PAMPAMARCA,34,LLAMARRAGRA,RURAL,67,11,8,UNID.AGROPECUARIA,-76.72962,-9.75577
2273,101107,1011070040,YAROWILCA,PAMPAMARCA,40,CASACANCHA,RURAL,263,40,8,UNID.AGROPECUARIA,-76.72822,-9.76471
2274,101107,1011070052,YAROWILCA,PAMPAMARCA,52,PARIANCA,RURAL,106,22,4,PUEBLO,-76.72309,-9.79239
2275,101107,1011070054,YAROWILCA,PAMPAMARCA,54,GUESGACANCHA,RURAL,56,11,8,UNID.AGROPECUARIA,-76.72628,-9.80165
2276,101107,1011070009,YAROWILCA,PAMPAMARCA,9,CANCHES,RURAL,72,17,5,CASERIO,-76.69176,-9.71129
2277,101002,1010020013,LAURICOCHA,BAÐOS,13,SAN ANTONIO DE ACAPA,RURAL,510,80,5,CASERIO,-76.74037,-10.04131
2278,101106,1011060072,YAROWILCA,OBAS,72,COCHAMARCA CHICO,RURAL,125,36,5,CASERIO,-76.65041,-9.83093
2279,101107,1011070024,YAROWILCA,PAMPAMARCA,24,ANTA PAMPA,RURAL,140,20,5,CASERIO,-76.66016,-9.72667
2280,101107,1011070013,YAROWILCA,PAMPAMARCA,13,HUARAJIRCA,RURAL,120,22,5,CASERIO,-76.68748,-9.71493
2281,101107,1011070010,YAROWILCA,PAMPAMARCA,10,GUESHGUETUNA,RURAL,58,10,8,UNID.AGROPECUARIA,-76.68877,-9.71247
2282,101004,1010040044,LAURICOCHA,QUEROPALCA,44,COLPA,RURAL,60,14,5,CASERIO,-76.82476,-10.17935
2283,101005,1010050036,LAURICOCHA,RONDOS,36,HUARGO,RURAL,250,30,5,CASERIO,-76.75769,-9.9479
2284,101005,1010050040,LAURICOCHA,RONDOS,40,PATO PAMPA,RURAL,250,35,5,CASERIO,-76.75308,-9.94931
2285,101005,1010050082,LAURICOCHA,RONDOS,82,MATACOTO,RURAL,60,10,8,UNID.AGROPECUARIA,-76.76454,-9.98954
2286,101005,1010050090,LAURICOCHA,RONDOS,90,MOJON,RURAL,90,15,8,UNID.AGROPECUARIA,-76.73185,-9.99608
2287,101005,1010050088,LAURICOCHA,RONDOS,88,PACHAS PITEG,RURAL,150,70,5,CASERIO,-76.72503,-9.99068
2288,101005,1010050007,LAURICOCHA,RONDOS,7,YANATAPTA,RURAL,250,40,15,OTROS,-76.68978,-9.92928
2289,101005,1010050012,LAURICOCHA,RONDOS,12,CASHAPAMPA (CASHAPAMPACHIR),RURAL,300,40,4,PUEBLO,-76.6695,-9.90256
2290,101005,1010050026,LAURICOCHA,RONDOS,26,TOCTOCOCHA (TUCTUCOCHA),RURAL,100,15,5,CASERIO,-76.64544,-9.93923
2291,101005,1010050027,LAURICOCHA,RONDOS,27,CHINCHAY,RURAL,80,15,8,UNID.AGROPECUARIA,-76.65159,-9.94794
2292,101005,1010050029,LAURICOCHA,RONDOS,29,GLORIA PAMPA,RURAL,80,18,5,CASERIO,-76.65178,-9.94946
2293,101005,1010050060,LAURICOCHA,RONDOS,60,COCHOPAMPA,RURAL,250,20,4,PUEBLO,-76.67452,-9.97012
2294,101005,1010050061,LAURICOCHA,RONDOS,61,MISHASH,RURAL,300,40,5,CASERIO,-76.67992,-9.96974
2295,101005,1010050062,LAURICOCHA,RONDOS,62,SANTA ROSA DE PUCROS,RURAL,50,8,8,UNID.AGROPECUARIA,-76.68571,-9.96699
2296,101005,1010050071,LAURICOCHA,RONDOS,71,GUROSHTAPAMPA,RURAL,80,15,8,UNID.AGROPECUARIA,-76.69073,-9.97713
2297,101005,1010050063,LAURICOCHA,RONDOS,63,HUAYLA HUACHAG,RURAL,55,8,8,UNID.AGROPECUARIA,-76.70437,-9.97021
2298,101005,1010050101,LAURICOCHA,RONDOS,101,YANASHINGA,RURAL,80,12,8,UNID.AGROPECUARIA,-76.78604,-10.00603
2299,101005,1010050112,LAURICOCHA,RONDOS,112,HUARACAYOC,RURAL,400,60,5,CASERIO,-76.78263,-10.01976
2300,101005,1010050108,LAURICOCHA,RONDOS,108,MOCHAN,RURAL,90,15,8,UNID.AGROPECUARIA,-76.7039,-10.01929
2301,101005,1010050092,LAURICOCHA,RONDOS,92,SAN JUAN DE PUQUIO,RURAL,300,60,5,CASERIO,-76.69556,-10.00053
2302,101005,1010050037,LAURICOCHA,RONDOS,37,TAULLY,RURAL,200,20,5,CASERIO,-76.76586,-9.94927
2303,101005,1010050038,LAURICOCHA,RONDOS,38,SECCHA,RURAL,500,90,15,OTROS,-76.76321,-9.95192
2304,100702,1007020009,MARAÑON,CHOLON,9,NUEVO PROGRESO,RURAL,83,20,5,CASERIO,-76.79818,-8.72621
2305,100702,1007020016,MARAÑON,CHOLON,16,SAN ANTONIO DE PADUA,RURAL,239,71,4,PUEBLO,-76.52852,-8.57225
2306,100702,1007020001,MARAÑON,CHOLON,1,SAN PEDRO DE CHONTA,URBANO,362,63,4,PUEBLO,-76.86975,-8.65897
2307,100702,1007020024,MARAÑON,CHOLON,24,SANTA ROSA DE MANQUIUTE,RURAL,50,20,5,CASERIO,-76.43815,-8.52061
2308,100702,1007020025,MARAÑON,CHOLON,25,LA VICTORIA,RURAL,70,25,5,CASERIO,-76.44915,-8.52635
2309,100702,1007020029,MARAÑON,CHOLON,29,SAN JUAN DE CULEBRA,RURAL,50,15,6,ANEXO,-76.44389,-8.56269
2310,100702,1007020023,MARAÑON,CHOLON,23,SAN JUAN DE DIOS,RURAL,85,30,5,CASERIO,-76.42381,-8.48523
2311,100702,1007020020,MARAÑON,CHOLON,20,SAN FRANCISCO,RURAL,120,40,5,CASERIO,-76.42046,-8.46372
2312,100702,1007020021,MARAÑON,CHOLON,21,PUERTO MEGOTE,RURAL,150,30,6,ANEXO,-76.34205,-8.46133
2313,100702,1007020030,MARAÑON,CHOLON,30,NUEVO JAEN,RURAL,50,15,6,ANEXO,-76.41807,-8.60667
2314,100702,1007020034,MARAÑON,CHOLON,34,ALTO AGUASHI,RURAL,50,10,6,ANEXO,-76.39226,-8.75728
2315,100702,1007020033,MARAÑON,CHOLON,33,AGUASHI MOLOPE,RURAL,75,15,5,CASERIO,-76.37074,-8.72429
2316,100702,1007020035,MARAÑON,CHOLON,35,LA MORADA,RURAL,550,90,4,PUEBLO,-76.24978,-8.79075
2317,100702,1007020038,MARAÑON,CHOLON,38,JUCUNCHE,RURAL,50,30,8,UNID.AGROPECUARIA,-76.2799,-8.83521
2318,100702,1007020013,MARAÑON,CHOLON,13,GALILEA,RURAL,72,18,5,CASERIO,-76.54669,-8.57512
2319,100701,1007010002,MARAÑON,HUACRACHUCO,2,EL PORVENIR (CONDORPUN),RURAL,250,50,6,ANEXO,-77.20495,-8.4885
2320,100701,1007010006,MARAÑON,HUACRACHUCO,6,SINEGA,RURAL,70,16,14,BARRIO O CUARTEL,-77.15327,-8.51721
2321,100701,1007010007,MARAÑON,HUACRACHUCO,7,HUACHAYCITO,RURAL,110,32,14,BARRIO O CUARTEL,-77.15419,-8.5287
2322,100701,1007010009,MARAÑON,HUACRACHUCO,9,CABRITO PAMPA,RURAL,80,20,14,BARRIO O CUARTEL,-77.09584,-8.545
2323,100701,1007010029,MARAÑON,HUACRACHUCO,29,HUACHAC,RURAL,230,42,6,ANEXO,-77.11807,-8.60262
2324,100701,1007010019,MARAÑON,HUACRACHUCO,19,COCHOHUACAN,RURAL,70,16,5,CASERIO,-77.19606,-8.56983
2325,100701,1007010056,MARAÑON,HUACRACHUCO,56,PAPAJIRCA,RURAL,170,38,6,ANEXO,-77.23033,-8.66468
2326,100701,1007010034,MARAÑON,HUACRACHUCO,34,NUEVO CHAVIN,RURAL,150,33,6,ANEXO,-77.14771,-8.61744
2327,100701,1007010046,MARAÑON,HUACRACHUCO,46,ALTO MARAÑON,RURAL,160,38,5,CASERIO,-77.11288,-8.65764
2328,100701,1007010045,MARAÑON,HUACRACHUCO,45,SANTA EULALIA,RURAL,144,38,5,CASERIO,-77.11399,-8.65097
2329,100701,1007010047,MARAÑON,HUACRACHUCO,47,UPAGOLLPA,RURAL,60,17,6,ANEXO,-77.0988,-8.66264
2330,100701,1007010044,MARAÑON,HUACRACHUCO,44,BUENOS AIRES DE UCHUPATA (UCHAPATA),RURAL,180,36,6,ANEXO,-77.1038,-8.64708
2331,100701,1007010041,MARAÑON,HUACRACHUCO,41,CHILLARAGRA,RURAL,120,21,14,BARRIO O CUARTEL,-77.1025,-8.63874
2332,100701,1007010035,MARAÑON,HUACRACHUCO,35,NUEVO PROGRESO O CHUCCHUMPUY,RURAL,200,35,6,ANEXO,-77.09695,-8.61892
2333,100701,1007010030,MARAÑON,HUACRACHUCO,30,CHAQUILCA,RURAL,100,20,14,BARRIO O CUARTEL,-77.09954,-8.60799
2334,100703,1007030019,MARAÑON,SAN BUENAVENTURA,19,YANARRANGRA,RURAL,95,15,5,CASERIO,-77.14956,-8.74009
2335,100703,1007030003,MARAÑON,SAN BUENAVENTURA,3,CAMPANILLA,RURAL,57,9,8,UNID.AGROPECUARIA,-77.14548,-8.73129
2336,100703,1007030006,MARAÑON,SAN BUENAVENTURA,6,BERRACO PAMPA,RURAL,62,11,8,UNID.AGROPECUARIA,-77.14318,-8.73674
2337,100703,1007030014,MARAÑON,SAN BUENAVENTURA,14,TUSHO TUSHO,RURAL,58,10,8,UNID.AGROPECUARIA,-77.13043,-8.74049
2338,100703,1007030013,MARAÑON,SAN BUENAVENTURA,13,SAN MIGUEL DEL CARMEN (SAN MIGUEL),RURAL,390,60,5,CASERIO,-77.12432,-8.73746
2339,100703,1007030025,MARAÑON,SAN BUENAVENTURA,25,CUSCO PAMPA,RURAL,67,10,8,UNID.AGROPECUARIA,-77.21279,-8.77368
2340,100703,1007030029,MARAÑON,SAN BUENAVENTURA,29,SAN JOSE DE PISHGOYACU (PISHGJYACUN),RURAL,206,32,5,CASERIO,-77.18406,-8.78209
2341,100703,1007030032,MARAÑON,SAN BUENAVENTURA,32,HUASIN,RURAL,130,20,8,UNID.AGROPECUARIA,-77.18229,-8.78564
2342,100703,1007030045,MARAÑON,SAN BUENAVENTURA,45,PILANCO,RURAL,60,10,8,UNID.AGROPECUARIA,-77.16868,-8.80864
2343,100703,1007030047,MARAÑON,SAN BUENAVENTURA,47,TOMA,RURAL,58,9,8,UNID.AGROPECUARIA,-77.16224,-8.81068
2344,100703,1007030001,MARAÑON,SAN BUENAVENTURA,1,SAN BUENAVENTURA,URBANO,616,106,4,PUEBLO,-77.18961,-8.7679
2345,101101,1011010002,YAROWILCA,CHAVINILLO,2,PAMPA FLORIDA,RURAL,75,15,5,CASERIO,-76.56623,-9.76614
2346,101101,1011010012,YAROWILCA,CHAVINILLO,12,YURUHUAYIN,RURAL,125,25,5,CASERIO,-76.56177,-9.78239
2347,101101,1011010015,YAROWILCA,CHAVINILLO,15,SAN JUAN DE PAJO,RURAL,126,56,5,CASERIO,-76.56475,-9.79393
2348,101101,1011010043,YAROWILCA,CHAVINILLO,43,JANCO RAGRA,RURAL,55,20,6,ANEXO,-76.55306,-9.83269
2349,101101,1011010064,YAROWILCA,CHAVINILLO,64,JATUN RAGRA,RURAL,70,18,6,ANEXO,-76.56943,-9.8417
2350,101101,1011010056,YAROWILCA,CHAVINILLO,56,HUARQUETAG,RURAL,65,13,6,ANEXO,-76.60324,-9.83879
2351,101101,1011010046,YAROWILCA,CHAVINILLO,46,SAN JUAN,RURAL,350,50,4,PUEBLO,-76.59103,-9.82639
2352,101101,1011010045,YAROWILCA,CHAVINILLO,45,UPAY UCRO,RURAL,50,10,6,ANEXO,-76.58793,-9.82077
2353,101101,1011010028,YAROWILCA,CHAVINILLO,28,MATAHUACHAG,RURAL,60,12,6,ANEXO,-76.58997,-9.80876
2354,101101,1011010029,YAROWILCA,CHAVINILLO,29,CALLANCA,RURAL,64,14,5,CASERIO,-76.59375,-9.81167
2355,101101,1011010023,YAROWILCA,CHAVINILLO,23,CARHUAC,RURAL,205,65,5,CASERIO,-76.62785,-9.81535
2356,101101,1011010024,YAROWILCA,CHAVINILLO,24,PARASHAPAMPA,RURAL,75,15,6,ANEXO,-76.62097,-9.81389
2357,101101,1011010051,YAROWILCA,CHAVINILLO,51,PIRURO,RURAL,55,13,6,ANEXO,-76.6292,-9.8292
2358,101101,1011010050,YAROWILCA,CHAVINILLO,50,PARIAPAMPA,RURAL,680,90,5,CASERIO,-76.62562,-9.83647
2359,101101,1011010053,YAROWILCA,CHAVINILLO,53,HUAYCULANO,RURAL,730,180,4,PUEBLO,-76.62446,-9.8448
2360,101101,1011010054,YAROWILCA,CHAVINILLO,54,HUAYCULANO ANTIGUO,RURAL,70,20,5,CASERIO,-76.61399,-9.84209
2361,101101,1011010055,YAROWILCA,CHAVINILLO,55,VISTA ALEGRE DE TACAJ,RURAL,300,50,5,CASERIO,-76.61031,-9.84548
2362,101101,1011010078,YAROWILCA,CHAVINILLO,78,LACSHAPAMPA,RURAL,100,30,6,ANEXO,-76.60518,-9.86204
2363,101101,1011010080,YAROWILCA,CHAVINILLO,80,PUCA PUCA,RURAL,178,58,5,CASERIO,-76.59791,-9.87202
2364,101108,1011080012,YAROWILCA,CHORAS,12,CONOC,RURAL,127,29,5,CASERIO,-76.55131,-9.89876
2365,101108,1011080011,YAROWILCA,CHORAS,11,MESAPATA,RURAL,75,15,6,ANEXO,-76.55277,-9.89769
2366,101108,1011080010,YAROWILCA,CHORAS,10,SAN ANTONIO DE UCRUMARCA,RURAL,196,29,6,ANEXO,-76.55432,-9.89633
2367,101108,1011080016,YAROWILCA,CHORAS,16,YURAC YACU,RURAL,274,70,5,CASERIO,-76.56342,-9.90089
2368,101108,1011080017,YAROWILCA,CHORAS,17,JESUS NAZARENO DE INDEPENDENCIA,RURAL,125,30,5,CASERIO,-76.56139,-9.90234
2369,101108,1011080023,YAROWILCA,CHORAS,23,MARCOCANCHA,RURAL,99,27,5,CASERIO,-76.57786,-9.89256
2370,101108,1011080022,YAROWILCA,CHORAS,22,SAN JOSE DE TASHGA,RURAL,315,65,6,ANEXO,-76.58105,-9.89411
2371,101108,1011080027,YAROWILCA,CHORAS,27,GARO DE PUCA PUCA,RURAL,700,140,6,ANEXO,-76.59801,-9.89411
2372,101108,1011080028,YAROWILCA,CHORAS,28,TAURIPUQUIO,RURAL,50,15,6,ANEXO,-76.60091,-9.90593
2373,101108,1011080018,YAROWILCA,CHORAS,18,SAN JOSE DE YAROWILCA,RURAL,150,40,5,CASERIO,-76.56749,-9.90728
2374,101108,1011080021,YAROWILCA,CHORAS,21,ILAURO,RURAL,60,12,8,UNID.AGROPECUARIA,-76.58406,-9.9067
2375,101108,1011080019,YAROWILCA,CHORAS,19,PARASHA PAMPA,RURAL,125,27,5,CASERIO,-76.57282,-9.92017
2376,101108,1011080031,YAROWILCA,CHORAS,31,BUENOS AIRES DE CHAINAS,RURAL,248,48,5,CASERIO,-76.61428,-9.91455
2377,101108,1011080032,YAROWILCA,CHORAS,32,TUCSUPUM,RURAL,349,48,5,CASERIO,-76.60818,-9.91561
2378,101108,1011080035,YAROWILCA,CHORAS,35,CHINCHAS,RURAL,390,68,5,CASERIO,-76.62465,-9.93072
2379,101108,1011080003,YAROWILCA,CHORAS,3,LOS ANDES,RURAL,111,46,5,CASERIO,-76.54318,-9.87783
2380,101108,1011080006,YAROWILCA,CHORAS,6,ILLARUMI,RURAL,113,22,5,CASERIO,-76.54696,-9.89013
2381,101108,1011080007,YAROWILCA,CHORAS,7,JATUN RAGRA,RURAL,100,30,5,CASERIO,-76.54095,-9.89217
2382,101108,1011080005,YAROWILCA,CHORAS,5,CANCHAPITEG,RURAL,77,15,5,CASERIO,-76.53775,-9.89692
2383,101108,1011080013,YAROWILCA,CHORAS,13,AVION PAMPA,RURAL,313,80,5,CASERIO,-76.52467,-9.90525
2384,101101,1011010085,YAROWILCA,CHAVINILLO,85,LLICLLATAMBO,RURAL,600,150,4,PUEBLO,-76.57321,-9.88202
2385,101101,1011010075,YAROWILCA,CHAVINILLO,75,AUQUIRAGRA,RURAL,60,15,6,ANEXO,-76.60769,-9.85291
2386,101101,1011010076,YAROWILCA,CHAVINILLO,76,DOS AGUAS,RURAL,400,80,4,PUEBLO,-76.60397,-9.8541
2387,101101,1011010087,YAROWILCA,CHAVINILLO,87,SAN AGUSTIN DE CHUNTA RAGRA,RURAL,450,70,5,CASERIO,-76.5607,-9.87377
2388,101108,1011080014,YAROWILCA,CHORAS,14,SAN JUAN DE LUCMA RAGRA,RURAL,513,130,5,CASERIO,-76.52806,-9.90689
2389,101101,1011010058,YAROWILCA,CHAVINILLO,58,CHINCHURAGRA,RURAL,50,10,6,ANEXO,-76.59239,-9.83492
2390,101105,1011050033,YAROWILCA,JACAS CHICO,33,ISIPAMPA,RURAL,200,40,5,CASERIO,-76.52958,-9.8581
2391,101105,1011050034,YAROWILCA,JACAS CHICO,34,GALLO RUMI,RURAL,80,30,6,ANEXO,-76.52971,-9.86067
2392,101106,1011060099,YAROWILCA,OBAS,99,HUAMASH,RURAL,70,25,5,CASERIO,-76.62423,-9.80507
2393,100301,1003010001,DOS DE MAYO,LA UNION,1,LA UNION,URBANO,4987,983,1,CIUDAD,-76.80129,-9.82626
2394,100316,1003160001,DOS DE MAYO,QUIVILLA,1,QUIVILLA,URBANO,601,127,4,PUEBLO,-76.72617,-9.59802
2395,100506,1005060065,HUAMALIES,MIRAFLORES,65,YANAPAMPA,RURAL,65,15,5,CASERIO,-76.92478,-9.44451
2396,100110,1001100001,HUANUCO,YARUMAYO,1,YARUMAYO,URBANO,686,154,4,PUEBLO,-76.46757,-10.00465
2397,100601,1006010031,LEONCIO PRADO,RUPA-RUPA,31,RIO BARRANCO,RURAL,252,50,5,CASERIO,-75.95567,-9.27766
2398,100602,1006020001,LEONCIO PRADO,DANIEL ALOMIAS ROBLES,1,PUMAHUASI,URBANO,302,54,4,PUEBLO,-75.95602,-9.18616
